epoch,train_loss,val_loss,lr,c_global,c_meso,c_local
1,0.45167911051395593,0.40384798717537995,0.0002,0.5006392598152161,0.9992200136184692,1.9988467693328857
2,0.3990001550518284,0.3906491441456111,0.0004,0.5018996596336365,0.998413622379303,1.995401382446289
3,0.3880944982942936,0.38023252383266626,0.0006,0.5023809671401978,0.998498797416687,1.9937094449996948
4,0.38136768274342836,0.3786731115297267,0.0008,0.5023940205574036,0.9991017580032349,1.9921925067901611
5,0.37612819712187134,0.3733830979878181,0.001,0.5024144649505615,0.9990401268005371,1.9905848503112793
6,0.37128590366576614,0.37818494238155453,0.0009987820251299122,0.5024412870407104,0.9990940093994141,1.9892696142196655
7,0.3667753013578604,0.3705622237175703,0.0009951340343707852,0.5024681091308594,0.9987392425537109,1.9872939586639404
8,0.3617658337236393,0.37229710011007755,0.0009890738003669028,0.5024949312210083,0.9988231062889099,1.986191749572754
9,0.3577996971996549,0.3846040934226231,0.0009806308479691594,0.5025217533111572,0.9992052316665649,1.9852105379104614
10,0.35431855380587457,0.37621385246319206,0.0009698463103929542,0.5025485754013062,0.9995846748352051,1.9845317602157593
11,0.34996023184118613,0.3886677138997536,0.0009567727288213005,0.5025753974914551,1.0001204013824463,1.9837268590927124
12,0.3465935273898914,0.3751199638569041,0.0009414737964294635,0.502602219581604,1.0003775358200073,1.9834036827087402
13,0.3428349300525605,0.38370360404645143,0.0009240240480782129,0.5026290416717529,1.000335454940796,1.9828357696533203
14,0.3397197351186709,0.38435505021755634,0.0009045084971874737,0.5026558041572571,1.0006715059280396,1.9824752807617188
15,0.3366723275948659,0.3876024978235364,0.000883022221559489,0.5026759505271912,1.0007379055023193,1.9819616079330444
16,0.33348956785252265,0.39010098071670846,0.0008596699001693256,0.5026893615722656,1.0008022785186768,1.9818397760391235
17,0.33143073114990873,0.3913612723546593,0.0008345653031794292,0.5027027726173401,1.0010044574737549,1.98162841796875
18,0.32877926036545435,0.38444745393567964,0.0008078307376628291,0.5027161836624146,1.000565528869629,1.9818183183670044
19,0.32674473668003,0.3960459226448285,0.0007795964517353734,0.5027295351028442,1.0010772943496704,1.981561541557312
20,0.3242088893953387,0.391985999959472,0.00075,0.5027425289154053,1.0006904602050781,1.9815109968185425
21,0.3225889296464694,0.3976617990747878,0.0007191855733945387,0.5027559995651245,1.000434160232544,1.9810234308242798
22,0.3200977770538054,0.40773050040986974,0.0006873032967079561,0.5035666227340698,1.0002280473709106,1.9807827472686768
1,0.45167911051395593,0.40384798717537995,0.0002,0.5006392598152161,0.9992200136184692,1.9988467693328857
2,0.3990001550518284,0.3906491441456111,0.0004,0.5018996596336365,0.998413622379303,1.995401382446289
3,0.3880944982942936,0.38023252383266626,0.0006,0.5023809671401978,0.998498797416687,1.9937094449996948
4,0.38136768274342836,0.3786731115297267,0.0008,0.5023940205574036,0.9991017580032349,1.9921925067901611
5,0.37612819712187134,0.3733830979878181,0.001,0.5024144649505615,0.9990401268005371,1.9905848503112793
6,0.37128590366576614,0.37818494238155453,0.0009987820251299122,0.5024412870407104,0.9990940093994141,1.9892696142196655
7,0.3667753013578604,0.3705622237175703,0.0009951340343707852,0.5024681091308594,0.9987392425537109,1.9872939586639404
8,0.3617658337236393,0.37229710011007755,0.0009890738003669028,0.5024949312210083,0.9988231062889099,1.986191749572754
9,0.3577996971996549,0.3846040934226231,0.0009806308479691594,0.5025217533111572,0.9992052316665649,1.9852105379104614
10,0.35431855380587457,0.37621385246319206,0.0009698463103929542,0.5025485754013062,0.9995846748352051,1.9845317602157593
11,0.34996023184118613,0.3886677138997536,0.0009567727288213005,0.5025753974914551,1.0001204013824463,1.9837268590927124
12,0.3465935273898914,0.3751199638569041,0.0009414737964294635,0.502602219581604,1.0003775358200073,1.9834036827087402
13,0.3428349300525605,0.38370360404645143,0.0009240240480782129,0.5026290416717529,1.000335454940796,1.9828357696533203
14,0.3397197351186709,0.38435505021755634,0.0009045084971874737,0.5026558041572571,1.0006715059280396,1.9824752807617188
15,0.3366723275948659,0.3876024978235364,0.000883022221559489,0.5026759505271912,1.0007379055023193,1.9819616079330444
16,0.33348956785252265,0.39010098071670846,0.0008596699001693256,0.5026893615722656,1.0008022785186768,1.9818397760391235
17,0.33143073114990873,0.3913612723546593,0.0008345653031794292,0.5027027726173401,1.0010044574737549,1.98162841796875
18,0.32877926036545435,0.38444745393567964,0.0008078307376628291,0.5027161836624146,1.000565528869629,1.9818183183670044
19,0.32674473668003,0.3960459226448285,0.0007795964517353734,0.5027295351028442,1.0010772943496704,1.981561541557312
20,0.3242088893953387,0.391985999959472,0.00075,0.5027425289154053,1.0006904602050781,1.9815109968185425
21,0.3225889296464694,0.3976617990747878,0.0007191855733945387,0.5027559995651245,1.000434160232544,1.9810234308242798
22,0.3200977770538054,0.40773050040986974,0.0006873032967079561,0.5035666227340698,1.0002280473709106,1.9807827472686768
