epoch,train_loss,val_loss,lr,c_global,c_meso,c_local
1,0.5510462473373156,0.4317524213166464,0.0002,0.5006459951400757,1.0006216764450073,1.997977614402771
2,0.2984366817248834,0.36141365411735715,0.0004,0.501495361328125,0.9984878301620483,1.9978286027908325
3,0.2774157395636713,0.3494984660120237,0.0006,0.5028409957885742,0.9984555244445801,1.9976439476013184
4,0.2701059142077291,0.3639019372917357,0.0008,0.5048078298568726,0.9986521601676941,1.9973819255828857
5,0.26561636948907696,0.3352601535263516,0.001,0.5074275732040405,0.9982253313064575,1.9971044063568115
6,0.26221978962421416,0.33071851020767573,0.0009987820251299122,0.5107219219207764,0.9980036020278931,1.9966835975646973
7,0.25801740047093985,0.33212833887054805,0.0009951340343707852,0.5141423344612122,0.997934103012085,1.9963853359222412
8,0.25609390808118354,0.33162239974453334,0.0009890738003669028,0.5177342891693115,0.9980211853981018,1.996151089668274
9,0.25441440674098764,0.3262510391927901,0.0009806308479691594,0.521059513092041,0.9978368282318115,1.9958621263504028
10,0.25307418917481966,0.3260856398514339,0.0009698463103929542,0.5242471098899841,0.9978867769241333,1.995550274848938
11,0.2508686776902225,0.32168522548107875,0.0009567727288213005,0.5269497036933899,0.9977043867111206,1.9954121112823486
12,0.25013815615628215,0.33017972395533607,0.0009414737964294635,0.529542088508606,0.9978591203689575,1.9951835870742798
13,0.24886195115946436,0.326131505270799,0.0009240240480782129,0.5318496823310852,0.9977991580963135,1.9950168132781982
14,0.24813061767333264,0.31964324556645896,0.0009045084971874737,0.5340732336044312,0.9977650046348572,1.9948453903198242
15,0.24674268244086084,0.32153930408614023,0.000883022221559489,0.5362389087677002,0.9977222681045532,1.994631052017212
16,0.24597003633106077,0.31762545662266867,0.0008596699001693256,0.5383200645446777,0.9977737665176392,1.994415044784546
17,0.24515941026243004,0.32126799403201967,0.0008345653031794292,0.5401794910430908,0.9975461959838867,1.9942879676818848
18,0.2447058109415544,0.31851697713136673,0.0008078307376628291,0.5419893264770508,0.9974454641342163,1.9939794540405273
19,0.24395923344670115,0.3225563274962561,0.0007795964517353734,0.5438976287841797,0.9974081516265869,1.9939498901367188
20,0.24342722381288942,0.31512104010298136,0.00075,0.545637845993042,0.9975435137748718,1.9938019514083862
21,0.24299526142107475,0.32493106985375997,0.0007191855733945387,0.5474241375923157,0.997446596622467,1.9935108423233032
22,0.2424168063982113,0.3107005311619668,0.0006873032967079561,0.5492156147956848,0.9973446130752563,1.993439793586731
23,0.24183989622302957,0.3123024985903785,0.0006545084971874737,0.5510479211807251,0.9975403547286987,1.9931936264038086
24,0.24122394810657244,0.3133134888041587,0.0006209609477998338,0.5526508688926697,0.9974713921546936,1.9930524826049805
25,0.24086744587969136,0.3105269744992256,0.0005868240888334653,0.554278552532196,0.997245728969574,1.9929888248443604
26,0.24065993291300697,0.31535151246048154,0.0005522642316338268,0.5558068156242371,0.9971908330917358,1.9927453994750977
27,0.2402147040173814,0.30964436169181553,0.0005174497483512506,0.5572463870048523,0.9972665309906006,1.9927093982696533
28,0.23992794671574155,0.31015740760735105,0.0004825502516487497,0.5587753653526306,0.9972543716430664,1.9926433563232422
29,0.2394121961819159,0.31127235257909414,0.00044773576836617336,0.5600336194038391,0.9972009658813477,1.992533564567566
30,0.23932843079438082,0.31375022587322055,0.00041317591116653486,0.561043381690979,0.9973445534706116,1.9923725128173828
31,0.23900148067119958,0.3091408234267008,0.0003790390522001662,0.5621341466903687,0.9972116947174072,1.9922964572906494
32,0.23865711684968022,0.3076477721333504,0.00034549150281252633,0.5630856156349182,0.9970773458480835,1.9922295808792114
33,0.23815159185512647,0.31330342236019315,0.00031269670329204396,0.5638702511787415,0.9970690011978149,1.9921807050704956
34,0.23803950262230797,0.3125368370896294,0.00028081442660546124,0.5645636320114136,0.9970906376838684,1.9921200275421143
35,0.2376340762586207,0.31051329913593473,0.0002500000000000001,0.5651189088821411,0.997063159942627,1.9920635223388672
36,0.23746487208314845,0.30864681480895906,0.00022040354826462666,0.5655990242958069,0.997060239315033,1.992056131362915
37,0.23714352165525024,0.3061490388853209,0.00019216926233717085,0.5661441087722778,0.9970219135284424,1.992141604423523
38,0.23708515042388761,0.3075393807320368,0.00016543469682057105,0.5665982961654663,0.9970575571060181,1.992059588432312
39,0.23684592786672953,0.3073162092339425,0.00014033009983067452,0.5669905543327332,0.9970377087593079,1.9920666217803955
40,0.23668510889684832,0.31145578693775905,0.00011697777844051105,0.5672605633735657,0.9970415830612183,1.9920451641082764
1,0.5510462473373156,0.4317524213166464,0.0002,0.5006459951400757,1.0006216764450073,1.997977614402771
2,0.2984366817248834,0.36141365411735715,0.0004,0.501495361328125,0.9984878301620483,1.9978286027908325
3,0.2774157395636713,0.3494984660120237,0.0006,0.5028409957885742,0.9984555244445801,1.9976439476013184
4,0.2701059142077291,0.3639019372917357,0.0008,0.5048078298568726,0.9986521601676941,1.9973819255828857
5,0.26561636948907696,0.3352601535263516,0.001,0.5074275732040405,0.9982253313064575,1.9971044063568115
6,0.26221978962421416,0.33071851020767573,0.0009987820251299122,0.5107219219207764,0.9980036020278931,1.9966835975646973
7,0.25801740047093985,0.33212833887054805,0.0009951340343707852,0.5141423344612122,0.997934103012085,1.9963853359222412
8,0.25609390808118354,0.33162239974453334,0.0009890738003669028,0.5177342891693115,0.9980211853981018,1.996151089668274
9,0.25441440674098764,0.3262510391927901,0.0009806308479691594,0.521059513092041,0.9978368282318115,1.9958621263504028
10,0.25307418917481966,0.3260856398514339,0.0009698463103929542,0.5242471098899841,0.9978867769241333,1.995550274848938
11,0.2508686776902225,0.32168522548107875,0.0009567727288213005,0.5269497036933899,0.9977043867111206,1.9954121112823486
12,0.25013815615628215,0.33017972395533607,0.0009414737964294635,0.529542088508606,0.9978591203689575,1.9951835870742798
13,0.24886195115946436,0.326131505270799,0.0009240240480782129,0.5318496823310852,0.9977991580963135,1.9950168132781982
14,0.24813061767333264,0.31964324556645896,0.0009045084971874737,0.5340732336044312,0.9977650046348572,1.9948453903198242
15,0.24674268244086084,0.32153930408614023,0.000883022221559489,0.5362389087677002,0.9977222681045532,1.994631052017212
16,0.24597003633106077,0.31762545662266867,0.0008596699001693256,0.5383200645446777,0.9977737665176392,1.994415044784546
17,0.24515941026243004,0.32126799403201967,0.0008345653031794292,0.5401794910430908,0.9975461959838867,1.9942879676818848
18,0.2447058109415544,0.31851697713136673,0.0008078307376628291,0.5419893264770508,0.9974454641342163,1.9939794540405273
19,0.24395923344670115,0.3225563274962561,0.0007795964517353734,0.5438976287841797,0.9974081516265869,1.9939498901367188
20,0.24342722381288942,0.31512104010298136,0.00075,0.545637845993042,0.9975435137748718,1.9938019514083862
21,0.24299526142107475,0.32493106985375997,0.0007191855733945387,0.5474241375923157,0.997446596622467,1.9935108423233032
22,0.2424168063982113,0.3107005311619668,0.0006873032967079561,0.5492156147956848,0.9973446130752563,1.993439793586731
23,0.24183989622302957,0.3123024985903785,0.0006545084971874737,0.5510479211807251,0.9975403547286987,1.9931936264038086
24,0.24122394810657244,0.3133134888041587,0.0006209609477998338,0.5526508688926697,0.9974713921546936,1.9930524826049805
25,0.24086744587969136,0.3105269744992256,0.0005868240888334653,0.554278552532196,0.997245728969574,1.9929888248443604
26,0.24065993291300697,0.31535151246048154,0.0005522642316338268,0.5558068156242371,0.9971908330917358,1.9927453994750977
27,0.2402147040173814,0.30964436169181553,0.0005174497483512506,0.5572463870048523,0.9972665309906006,1.9927093982696533
28,0.23992794671574155,0.31015740760735105,0.0004825502516487497,0.5587753653526306,0.9972543716430664,1.9926433563232422
29,0.2394121961819159,0.31127235257909414,0.00044773576836617336,0.5600336194038391,0.9972009658813477,1.992533564567566
30,0.23932843079438082,0.31375022587322055,0.00041317591116653486,0.561043381690979,0.9973445534706116,1.9923725128173828
31,0.23900148067119958,0.3091408234267008,0.0003790390522001662,0.5621341466903687,0.9972116947174072,1.9922964572906494
32,0.23865711684968022,0.3076477721333504,0.00034549150281252633,0.5630856156349182,0.9970773458480835,1.9922295808792114
33,0.23815159185512647,0.31330342236019315,0.00031269670329204396,0.5638702511787415,0.9970690011978149,1.9921807050704956
34,0.23803950262230797,0.3125368370896294,0.00028081442660546124,0.5645636320114136,0.9970906376838684,1.9921200275421143
35,0.2376340762586207,0.31051329913593473,0.0002500000000000001,0.5651189088821411,0.997063159942627,1.9920635223388672
36,0.23746487208314845,0.30864681480895906,0.00022040354826462666,0.5655990242958069,0.997060239315033,1.992056131362915
37,0.23714352165525024,0.3061490388853209,0.00019216926233717085,0.5661441087722778,0.9970219135284424,1.992141604423523
38,0.23708515042388761,0.3075393807320368,0.00016543469682057105,0.5665982961654663,0.9970575571060181,1.992059588432312
39,0.23684592786672953,0.3073162092339425,0.00014033009983067452,0.5669905543327332,0.9970377087593079,1.9920666217803955
40,0.23668510889684832,0.31145578693775905,0.00011697777844051105,0.5672605633735657,0.9970415830612183,1.9920451641082764
41,0.23650787206920418,0.3087456634356862,9.549150281252633e-05,0.5674699544906616,0.9970535039901733,1.9920660257339478
42,0.23627046173488772,0.30931837963206427,7.597595192178702e-05,0.5676739811897278,0.9970347881317139,1.9920488595962524
43,0.23620407831024479,0.30860050803139094,5.852620357053651e-05,0.5677999258041382,0.9970682263374329,1.9920419454574585
44,0.23606492148057834,0.3075234212336086,4.322727117869951e-05,0.5679147839546204,0.9970643520355225,1.9920295476913452
45,0.23594242435049367,0.3089823325475057,3.0153689607045842e-05,0.5679793953895569,0.9970449805259705,1.992048978805542
46,0.23583304632354427,0.30785959320408957,1.9369152030840554e-05,0.5680263042449951,0.9970346689224243,1.9920663833618164
47,0.23575184071386182,0.3081757596560887,1.0926199633097156e-05,0.5680570006370544,0.9970455169677734,1.9920567274093628
48,0.23571691835248793,0.307966411113739,4.865965629214819e-06,0.5680689811706543,0.9970439076423645,1.9920567274093628
49,0.23565967030621865,0.3079968481546357,1.2179748700879012e-06,0.5680776834487915,0.9970446825027466,1.9920573234558105
50,0.23563378336461815,0.30806026572272893,0.0,0.5680782198905945,0.9970450401306152,1.9920573234558105
