epoch,train_loss,val_loss,lr,c_global,c_meso,c_local
1,0.32501414306661025,0.3185568612534553,0.0002,0.49997276067733765,0.999985933303833,1.9971938133239746
2,0.28760313429934453,0.32248443450468284,0.0004,0.49994516372680664,1.0002830028533936,1.9959954023361206
3,0.27465588822562426,0.3106590510190775,0.0006,0.49994957447052,1.0005905628204346,1.9952694177627563
4,0.2618534892478729,0.3172015805418293,0.0008,0.4999539256095886,1.000589370727539,1.9946331977844238
5,0.25432520754197063,0.299298436458533,0.001,0.49996063113212585,1.0005706548690796,1.9942138195037842
6,0.2474700956739844,0.32066714895578724,0.0009987820251299122,0.4999694228172302,1.000929355621338,1.9934382438659668
7,0.2377623631992442,0.31375415142004687,0.0009951340343707852,0.4999781847000122,1.0006715059280396,1.9929122924804688
8,0.22759022209096083,0.30726762278936803,0.0009890738003669028,0.49998700618743896,1.0009444952011108,1.9925183057785034
9,0.21967342280767818,0.3182017819490284,0.0009806308479691594,0.4999959170818329,1.0008952617645264,1.9920992851257324
10,0.21114931594241748,0.32504186298077303,0.0009698463103929542,0.5000046491622925,1.0012013912200928,1.9918776750564575
11,0.20327168077549196,0.3236445706958572,0.0009567727288213005,0.5000134706497192,1.0010093450546265,1.991370677947998
12,0.19587512370099358,0.31741058997189003,0.0009414737964294635,0.5000219941139221,1.0011425018310547,1.9913418292999268
13,0.18742532522123764,0.32846420250522596,0.0009240240480782129,0.5000307559967041,1.001409649848938,1.991215467453003
14,0.18347197288975997,0.32615539136653143,0.0009045084971874737,0.5000395178794861,1.0014795064926147,1.9911284446716309
15,0.17792646531115242,0.3223651677059631,0.000883022221559489,0.5000451803207397,1.0016084909439087,1.9909420013427734
16,0.1739009259378209,0.3276081576477736,0.0008596699001693256,0.5000412464141846,1.0017176866531372,1.9907920360565186
17,0.17046640869130425,0.3178889260161668,0.0008345653031794292,0.5000554919242859,1.0018565654754639,1.9906094074249268
18,0.167327134546271,0.33072802145034075,0.0008078307376628291,0.5001906752586365,1.0020465850830078,1.9903709888458252
19,0.16355584498076514,0.3251490816473961,0.0007795964517353734,0.4997721314430237,1.002012014389038,1.9902255535125732
20,0.16088585714924145,0.3348472161839406,0.00075,0.4985808730125427,1.001794457435608,1.990091323852539
