epoch,train_loss,val_loss,lr,c_global,c_meso,c_local
1,0.5614662696575297,0.4309176802635193,0.0002,0.5000423789024353,1.0000848770141602,2.0000998973846436
2,0.44799785346820437,0.44407569368680316,0.0004,0.5000383853912354,0.9998059272766113,1.9983986616134644
3,0.43775974902613407,0.39407697319984436,0.0006,0.5000463128089905,0.9997005462646484,1.9942011833190918
4,0.4220930364625207,0.37031253178914386,0.0008,0.5000476837158203,0.9999135732650757,1.9927423000335693
5,0.4173383710713222,0.3568791449069977,0.001,0.5000501871109009,1.0001883506774902,1.9926034212112427
6,0.40588205312860426,0.37214261293411255,0.0009987820251299122,0.5000536441802979,1.0007737874984741,1.9914963245391846
7,0.4084258223402089,0.414978951215744,0.0009951340343707852,0.5000569820404053,1.0006057024002075,1.9906320571899414
8,0.38797624316708795,0.39261428515116376,0.0009890738003669028,0.5000604391098022,1.0005064010620117,1.9898955821990967
9,0.37420043965865823,0.44171543916066486,0.0009806308479691594,0.5000638365745544,1.0004504919052124,1.9895820617675781
10,0.3605537165855539,0.35731669267018634,0.0009698463103929542,0.5000672340393066,1.0005104541778564,1.9895905256271362
11,0.34648463129997253,0.7145890792210897,0.0009567727288213005,0.5000706315040588,1.00082266330719,1.9891958236694336
12,0.3431597547284488,0.6433120568593343,0.0009414737964294635,0.500074028968811,1.0009989738464355,1.9883884191513062
13,0.3193146521675176,0.47208842635154724,0.0009240240480782129,0.5000774264335632,1.0009467601776123,1.9886317253112793
14,0.3033468762348438,0.6740083694458008,0.0009045084971874737,0.5000808238983154,1.000854253768921,1.9882838726043701
15,0.3029182888310531,0.5160523056983948,0.000883022221559489,0.5000833868980408,1.00105881690979,1.988073706626892
16,0.27673691439217535,0.7089211344718933,0.0008596699001693256,0.5000851154327393,1.001137375831604,1.9880937337875366
17,0.263994865890207,0.5556228955586752,0.0008345653031794292,0.500086784362793,1.0013668537139893,1.9881842136383057
18,0.251938089008989,0.5558758775393168,0.0008078307376628291,0.5000885128974915,1.0016160011291504,1.9878545999526978
19,0.24337650486107532,0.6652005314826965,0.0007795964517353734,0.5000901818275452,1.0018264055252075,1.9876744747161865
20,0.22719653629023454,0.6162307262420654,0.00075,0.5000919103622437,1.0020341873168945,1.9876412153244019
1,0.5614662696575297,0.4309176802635193,0.0002,0.5000423789024353,1.0000848770141602,2.0000998973846436
2,0.44799785346820437,0.44407569368680316,0.0004,0.5000383853912354,0.9998059272766113,1.9983986616134644
3,0.43775974902613407,0.39407697319984436,0.0006,0.5000463128089905,0.9997005462646484,1.9942011833190918
4,0.4220930364625207,0.37031253178914386,0.0008,0.5000476837158203,0.9999135732650757,1.9927423000335693
5,0.4173383710713222,0.3568791449069977,0.001,0.5000501871109009,1.0001883506774902,1.9926034212112427
6,0.40588205312860426,0.37214261293411255,0.0009987820251299122,0.5000536441802979,1.0007737874984741,1.9914963245391846
7,0.4084258223402089,0.414978951215744,0.0009951340343707852,0.5000569820404053,1.0006057024002075,1.9906320571899414
8,0.38797624316708795,0.39261428515116376,0.0009890738003669028,0.5000604391098022,1.0005064010620117,1.9898955821990967
9,0.37420043965865823,0.44171543916066486,0.0009806308479691594,0.5000638365745544,1.0004504919052124,1.9895820617675781
10,0.3605537165855539,0.35731669267018634,0.0009698463103929542,0.5000672340393066,1.0005104541778564,1.9895905256271362
11,0.34648463129997253,0.7145890792210897,0.0009567727288213005,0.5000706315040588,1.00082266330719,1.9891958236694336
12,0.3431597547284488,0.6433120568593343,0.0009414737964294635,0.500074028968811,1.0009989738464355,1.9883884191513062
13,0.3193146521675176,0.47208842635154724,0.0009240240480782129,0.5000774264335632,1.0009467601776123,1.9886317253112793
14,0.3033468762348438,0.6740083694458008,0.0009045084971874737,0.5000808238983154,1.000854253768921,1.9882838726043701
15,0.3029182888310531,0.5160523056983948,0.000883022221559489,0.5000833868980408,1.00105881690979,1.988073706626892
16,0.27673691439217535,0.7089211344718933,0.0008596699001693256,0.5000851154327393,1.001137375831604,1.9880937337875366
17,0.263994865890207,0.5556228955586752,0.0008345653031794292,0.500086784362793,1.0013668537139893,1.9881842136383057
18,0.251938089008989,0.5558758775393168,0.0008078307376628291,0.5000885128974915,1.0016160011291504,1.9878545999526978
19,0.24337650486107532,0.6652005314826965,0.0007795964517353734,0.5000901818275452,1.0018264055252075,1.9876744747161865
20,0.22719653629023454,0.6162307262420654,0.00075,0.5000919103622437,1.0020341873168945,1.9876412153244019
