epoch,train_loss,val_loss,lr,c_global,c_meso,c_local
1,0.6524858280440062,0.5413795407204067,0.0002,0.5004736185073853,1.0008375644683838,1.9986598491668701
2,0.3641470191557763,0.43436483206117854,0.0004,0.5009671449661255,1.0000379085540771,1.9983611106872559
3,0.30456748473051504,0.3935917002313277,0.0006,0.5017381906509399,0.9981749057769775,1.998232364654541
4,0.2936568997841514,0.38824128315729256,0.0008,0.5028989911079407,0.9967207908630371,1.998157262802124
5,0.28825507901650105,0.389959417283535,0.001,0.5043433904647827,0.9968031048774719,1.9978984594345093
6,0.28558140565018625,0.38392553697614107,0.0009987820251299122,0.5060632228851318,0.99665367603302,1.9976989030838013
7,0.28002025722140106,0.37948092642952413,0.0009951340343707852,0.507635772228241,0.9966899156570435,1.997582197189331
8,0.27780219632617675,0.3779538786586593,0.0009890738003669028,0.5091428160667419,0.9964978694915771,1.9973551034927368
9,0.27589687145217345,0.37917692652520013,0.0009806308479691594,0.5106011629104614,0.9965755939483643,1.9971445798873901
10,0.2737644539518251,0.37609776635380354,0.0009698463103929542,0.5119579434394836,0.9964845180511475,1.9969727993011475
11,0.2724151580043919,0.375265636426561,0.0009567727288213005,0.513306736946106,0.9964470267295837,1.9968327283859253
12,0.2707128742123177,0.36952590197324753,0.0009414737964294635,0.5144901275634766,0.9965119361877441,1.9965437650680542
13,0.26952762646569733,0.3748922501416767,0.0009240240480782129,0.5156981945037842,0.9966175556182861,1.9964351654052734
14,0.2700319160907967,0.37266964027110266,0.0009045084971874737,0.5169371962547302,0.9965639114379883,1.9961466789245605
15,0.2690838409062907,0.3682980800376219,0.000883022221559489,0.5182957053184509,0.9963205456733704,1.9961035251617432
16,0.2669671301354361,0.3750501279445255,0.0008596699001693256,0.5191976428031921,0.9965881705284119,1.9959477186203003
17,0.2666916847229004,0.36592963995302424,0.0008345653031794292,0.5201797485351562,0.9965517520904541,1.995733618736267
18,0.2654097905145824,0.3655191968907328,0.0008078307376628291,0.5210908651351929,0.9965983629226685,1.9957724809646606
19,0.26474197990986525,0.36483945763286424,0.0007795964517353734,0.521882176399231,0.9966498613357544,1.9956295490264893
20,0.2636556283709753,0.3643784321406308,0.00075,0.5226266384124756,0.9964150190353394,1.9955695867538452
21,0.26373124073223514,0.3639037267250173,0.0007191855733945387,0.5234792828559875,0.9965518116950989,1.9954949617385864
22,0.26285432213248466,0.36393186625312357,0.0006873032967079561,0.5241556167602539,0.996505856513977,1.9954358339309692
23,0.2613827596053234,0.36087488689843344,0.0006545084971874737,0.5247824192047119,0.9965022206306458,1.9953893423080444
24,0.26116943334676945,0.3571489968282335,0.0006209609477998338,0.5253772139549255,0.9964537620544434,1.9953148365020752
25,0.2612303456713482,0.3613865024903241,0.0005868240888334653,0.5260927677154541,0.9964542388916016,1.9952279329299927
26,0.2605280959309794,0.3612491819350159,0.0005522642316338268,0.5266933441162109,0.9964633584022522,1.9951914548873901
27,0.2602022609658004,0.36544692056143985,0.0005174497483512506,0.5272682905197144,0.9963957071304321,1.9951456785202026
28,0.2593103463643164,0.3604547247728881,0.0004825502516487497,0.5278530120849609,0.9963526725769043,1.9951196908950806
29,0.2593779849578004,0.3626471001873998,0.00044773576836617336,0.528420090675354,0.9963294863700867,1.9950761795043945
30,0.2588332311883157,0.3589432522216264,0.00041317591116653486,0.5288756489753723,0.9963056445121765,1.9950553178787231
31,0.25794101864593466,0.3614945278009948,0.0003790390522001662,0.5292752981185913,0.9963536262512207,1.9949986934661865
32,0.258268421114479,0.35973215146976356,0.00034549150281252633,0.5296972393989563,0.996370792388916,1.9949716329574585
33,0.257510996078918,0.3599507149089785,0.00031269670329204396,0.5300135612487793,0.9962470531463623,1.994941234588623
34,0.2569589250160186,0.35958191357991276,0.00028081442660546124,0.5303316116333008,0.9962788820266724,1.9949508905410767
35,0.25646367109282897,0.3594326852437328,0.0002500000000000001,0.5306236743927002,0.9962802529335022,1.994944453239441
36,0.2563513621111601,0.3600151186041972,0.00022040354826462666,0.530853271484375,0.9962952136993408,1.9949368238449097
37,0.2561236165505088,0.3606959655880928,0.00019216926233717085,0.5310854911804199,0.9962831735610962,1.994937777519226
38,0.25581191101456213,0.36055486013784127,0.00016543469682057105,0.5312138199806213,0.9962000846862793,1.9949525594711304
39,0.2552916786288688,0.3616127139505218,0.00014033009983067452,0.5313625931739807,0.9962164163589478,1.994950532913208
