epoch,train_loss,val_loss,lr,c_global,c_meso,c_local
1,0.4151310789716113,0.370650747104695,0.0002,0.5000028610229492,0.9995383024215698,1.9969041347503662
2,0.361697869600503,0.34818884651911886,0.0004,0.5000045299530029,0.999565601348877,1.9955830574035645
3,0.35195676098158074,0.3666012185184579,0.0006,0.5000088214874268,0.9996057748794556,1.9951423406600952
4,0.3483515424387796,0.3583705660543944,0.0008,0.5000131130218506,0.9997955560684204,1.9947552680969238
5,0.3440028917412836,0.3508423168800379,0.001,0.5000196695327759,0.9995938539505005,1.994267463684082
6,0.34075563143079096,0.3678822987958005,0.0009987820251299122,0.500028133392334,1.000304937362671,1.9937912225723267
7,0.334142953648672,0.3871668094867154,0.0009951340343707852,0.5000367164611816,1.0003541707992554,1.993668794631958
8,0.32986426197893015,0.37580489269212675,0.0009890738003669028,0.5000461935997009,1.0001190900802612,1.9930568933486938
9,0.3228099304404888,0.3800057917833328,0.0009806308479691594,0.5000550150871277,1.000388264656067,1.9929465055465698
10,0.3181783781683707,0.38832888830649226,0.0009698463103929542,0.5000621676445007,1.000473141670227,1.9923728704452515
11,0.3078902845608664,0.4138496055414802,0.0009567727288213005,0.5000760555267334,1.0004605054855347,1.9920958280563354
12,0.29723733491622484,0.3952158085609737,0.0009414737964294635,0.5000845789909363,1.0006592273712158,1.9917206764221191
13,0.2860007490348685,0.38730878892697784,0.0009240240480782129,0.5000931024551392,1.000920057296753,1.9916568994522095
14,0.2785785610449838,0.4045359986393075,0.0009045084971874737,0.5001022219657898,1.0014619827270508,1.991387963294983
15,0.26935787306545855,0.4242597971307604,0.000883022221559489,0.5004746317863464,1.0016324520111084,1.9911876916885376
16,0.263786928830566,0.3842277142562364,0.0008596699001693256,0.500487208366394,1.0017356872558594,1.9911342859268188
17,0.25719443413909976,0.3933453869662787,0.0008345653031794292,0.5004698038101196,1.0022295713424683,1.990907907485962
