epoch,train_loss,val_loss,lr,c_global,c_meso,c_local
1,0.3950241017061592,0.27771398052573204,0.0002,0.49990707635879517,1.0000638961791992,2.000180959701538
2,0.2898754958538401,0.2551589384675026,0.0004,0.4999080002307892,1.000060796737671,1.9986146688461304
3,0.2752763559954278,0.34297153912484646,0.0006,0.49990972876548767,0.9992766380310059,1.9954015016555786
4,0.26890448065812156,0.3015084695070982,0.0008,0.49991148710250854,0.9991623163223267,1.9929519891738892
5,0.2634172739598575,0.3383364249020815,0.001,0.49991413950920105,0.9991044998168945,1.9914718866348267
6,0.2600681306731781,0.38821902498602867,0.0009987820251299122,0.4999176263809204,0.9989662766456604,1.9892665147781372
7,0.2527932289662777,0.3271142840385437,0.0009951340343707852,0.49992111325263977,0.9982649087905884,1.9879889488220215
8,0.24670263954857052,0.3926049433648586,0.0009890738003669028,0.4999246299266815,0.9981449842453003,1.986937165260315
9,0.24003291950129824,0.4025880731642246,0.0009806308479691594,0.4999281167984009,0.9975442886352539,1.9862688779830933
10,0.23603238105373894,0.4112580828368664,0.0009698463103929542,0.49993160367012024,0.9972960948944092,1.9854731559753418
11,0.22950249510323442,0.4609173350036144,0.0009567727288213005,0.4999350905418396,0.9975452423095703,1.9846330881118774
12,0.22500264484610333,0.3848871886730194,0.0009414737964294635,0.49993860721588135,0.9974395632743835,1.984317421913147
13,0.21801997991216263,0.4315854012966156,0.0009240240480782129,0.4999420940876007,0.9977161288261414,1.9841200113296509
14,0.2112466252890209,0.42095498740673065,0.0009045084971874737,0.49994558095932007,0.9972426295280457,1.9841103553771973
15,0.20566882573118145,0.3618092052638531,0.000883022221559489,0.4999482035636902,0.9968271851539612,1.9836398363113403
16,0.19551531290447952,0.37980413250625134,0.0008596699001693256,0.49994993209838867,0.9965817332267761,1.9833073616027832
17,0.18957059445397165,0.34266650676727295,0.0008345653031794292,0.49995172023773193,0.9958750009536743,1.98341965675354
1,0.3950241017061592,0.27771398052573204,0.0002,0.49990707635879517,1.0000638961791992,2.000180959701538
2,0.2898754958538401,0.2551589384675026,0.0004,0.4999080002307892,1.000060796737671,1.9986146688461304
3,0.2752763559954278,0.34297153912484646,0.0006,0.49990972876548767,0.9992766380310059,1.9954015016555786
4,0.26890448065812156,0.3015084695070982,0.0008,0.49991148710250854,0.9991623163223267,1.9929519891738892
5,0.2634172739598575,0.3383364249020815,0.001,0.49991413950920105,0.9991044998168945,1.9914718866348267
6,0.2600681306731781,0.38821902498602867,0.0009987820251299122,0.4999176263809204,0.9989662766456604,1.9892665147781372
7,0.2527932289662777,0.3271142840385437,0.0009951340343707852,0.49992111325263977,0.9982649087905884,1.9879889488220215
8,0.24670263954857052,0.3926049433648586,0.0009890738003669028,0.4999246299266815,0.9981449842453003,1.986937165260315
9,0.24003291950129824,0.4025880731642246,0.0009806308479691594,0.4999281167984009,0.9975442886352539,1.9862688779830933
10,0.23603238105373894,0.4112580828368664,0.0009698463103929542,0.49993160367012024,0.9972960948944092,1.9854731559753418
11,0.22950249510323442,0.4609173350036144,0.0009567727288213005,0.4999350905418396,0.9975452423095703,1.9846330881118774
12,0.22500264484610333,0.3848871886730194,0.0009414737964294635,0.49993860721588135,0.9974395632743835,1.984317421913147
13,0.21801997991216263,0.4315854012966156,0.0009240240480782129,0.4999420940876007,0.9977161288261414,1.9841200113296509
14,0.2112466252890209,0.42095498740673065,0.0009045084971874737,0.49994558095932007,0.9972426295280457,1.9841103553771973
15,0.20566882573118145,0.3618092052638531,0.000883022221559489,0.4999482035636902,0.9968271851539612,1.9836398363113403
16,0.19551531290447952,0.37980413250625134,0.0008596699001693256,0.49994993209838867,0.9965817332267761,1.9833073616027832
17,0.18957059445397165,0.34266650676727295,0.0008345653031794292,0.49995172023773193,0.9958750009536743,1.98341965675354
